game_id,season,home_team,away_team,first_td_team,winner,first_td_team_won,favored_team,favored_team_prob,home_moneyline,away_moneyline,home_prob,away_prob,spread_line,opening_possession_team,home_got_ball_first,away_got_ball_first,home_scored_first_td,away_scored_first_td,is_pickem,spread_abs,favorite_won,opening_possession_scored_first,opening_possession_won
2023_15_BAL_JAX,2023,JAX,BAL,BAL,BAL,1,BAL,0.6923076923076923,185.0,-225.0,0.3508771929824561,0.6923076923076923,-4.0,JAX,1,0,0,1,0,4.0,1,0,0
2023_15_CHI_CLE,2023,CLE,CHI,CHI,CLE,0,CLE,0.5967741935483871,-148.0,124.0,0.5967741935483871,0.4464285714285714,3.0,CLE,1,0,0,1,0,3.0,1,0,1
2023_15_DAL_BUF,2023,BUF,DAL,BUF,BUF,1,BUF,0.574468085106383,-135.0,114.0,0.574468085106383,0.4672897196261682,2.0,BUF,1,0,1,0,0,2.0,1,1,1
2023_15_DEN_DET,2023,DET,DEN,DET,DET,1,DET,0.7206703910614525,-258.0,210.0,0.7206703910614525,0.3225806451612903,5.5,DET,1,0,1,0,0,5.5,1,1,1
2023_15_HOU_TEN,2023,TEN,HOU,TEN,HOU,0,TEN,0.6296296296296297,-170.0,142.0,0.6296296296296297,0.4132231404958678,3.0,HOU,0,1,1,0,0,3.0,0,0,1
2023_15_KC_NE,2023,NE,KC,KC,KC,1,KC,0.8290598290598291,370.0,-485.0,0.2127659574468085,0.8290598290598291,-10.0,NE,1,0,0,1,0,10.0,1,0,0
2023_15_LAC_LV,2023,LV,LAC,LV,LV,1,LV,0.6183206106870229,-162.0,136.0,0.6183206106870229,0.423728813559322,3.0,LAC,0,1,1,0,0,3.0,1,0,0
2023_15_MIN_CIN,2023,CIN,MIN,MIN,CIN,0,CIN,0.6363636363636364,-175.0,145.0,0.6363636363636364,0.4081632653061224,3.0,CIN,1,0,0,1,0,3.0,1,0,1
2023_15_NYG_NO,2023,NO,NYG,NO,NO,1,NO,0.7142857142857143,-250.0,205.0,0.7142857142857143,0.3278688524590163,6.0,NYG,0,1,1,0,0,6.0,1,0,0
2023_15_NYJ_MIA,2023,MIA,NYJ,MIA,MIA,1,MIA,0.7752808988764045,-345.0,275.0,0.7752808988764045,0.2666666666666666,7.5,MIA,1,0,1,0,0,7.5,1,1,1
2023_15_PHI_SEA,2023,SEA,PHI,PHI,SEA,0,PHI,0.7041420118343196,195.0,-238.0,0.3389830508474576,0.7041420118343196,-5.0,PHI,0,1,0,1,0,5.0,0,1,0
2023_15_PIT_IND,2023,IND,PIT,PIT,IND,0,IND,0.5495495495495496,-122.0,102.0,0.5495495495495496,0.495049504950495,1.5,PIT,0,1,0,1,1,1.5,1,1,0
2023_15_SF_ARI,2023,ARI,SF,ARI,SF,0,SF,0.8823529411764706,525.0,-750.0,0.16,0.8823529411764706,-12.5,ARI,1,0,1,0,0,12.5,1,1,0
2023_15_TB_GB,2023,GB,TB,GB,TB,0,GB,0.6855345911949685,-218.0,180.0,0.6855345911949685,0.3571428571428571,4.0,TB,0,1,1,0,0,4.0,0,0,1
2023_15_WAS_LA,2023,LA,WAS,LA,LA,1,LA,0.7487437185929648,-298.0,240.0,0.7487437185929648,0.2941176470588235,6.5,WAS,0,1,1,0,0,6.5,1,0,0
2023_16_ARI_CHI,2023,CHI,ARI,CHI,CHI,1,CHI,0.6855345911949685,-218.0,180.0,0.6855345911949685,0.3571428571428571,4.5,CHI,1,0,1,0,0,4.5,1,1,1
2023_16_BAL_SF,2023,SF,BAL,BAL,BAL,1,SF,0.7752808988764045,-345.0,275.0,0.7752808988764045,0.2666666666666666,6.5,BAL,0,1,0,1,0,6.5,0,1,1
2023_16_BUF_LAC,2023,LAC,BUF,LAC,BUF,0,BUF,0.8888888888888888,550.0,-800.0,0.1538461538461538,0.8888888888888888,-13.0,BUF,0,1,1,0,0,13.0,1,0,1
2023_16_CIN_PIT,2023,PIT,CIN,PIT,PIT,1,CIN,0.6078431372549019,130.0,-155.0,0.4347826086956521,0.6078431372549019,-3.0,CIN,0,1,1,0,0,3.0,0,0,0
2023_16_CLE_HOU,2023,HOU,CLE,CLE,CLE,1,CLE,0.6183206106870229,136.0,-162.0,0.423728813559322,0.6183206106870229,-3.0,CLE,0,1,0,1,0,3.0,1,1,1
2023_16_DAL_MIA,2023,MIA,DAL,DAL,MIA,0,MIA,0.5495495495495496,-122.0,102.0,0.5495495495495496,0.495049504950495,1.5,DAL,0,1,0,1,1,1.5,1,1,0
2023_16_DET_MIN,2023,MIN,DET,DET,DET,1,DET,0.5967741935483871,124.0,-148.0,0.4464285714285714,0.5967741935483871,-2.5,DET,0,1,0,1,0,2.5,1,1,1
2023_16_GB_CAR,2023,CAR,GB,GB,GB,1,GB,0.6644295302013423,164.0,-198.0,0.3787878787878788,0.6644295302013423,-3.5,CAR,1,0,0,1,0,3.5,1,0,0
2023_16_IND_ATL,2023,ATL,IND,IND,ATL,0,ATL,0.6078431372549019,-155.0,130.0,0.6078431372549019,0.4347826086956521,3.0,IND,0,1,0,1,0,3.0,1,1,0
2023_16_JAX_TB,2023,TB,JAX,TB,TB,1,JAX,0.5555555555555556,105.0,-125.0,0.4878048780487805,0.5555555555555556,-2.0,TB,1,0,1,0,1,2.0,0,1,1
2023_16_LV_KC,2023,KC,LV,KC,LV,0,KC,0.8571428571428571,-600.0,440.0,0.8571428571428571,0.1851851851851851,11.0,KC,1,0,1,0,0,11.0,0,1,0
2023_16_NE_DEN,2023,DEN,NE,DEN,NE,0,DEN,0.7727272727272727,-340.0,270.0,0.7727272727272727,0.2702702702702703,7.0,NE,0,1,1,0,0,7.0,0,0,1
2023_16_NO_LA,2023,LA,NO,LA,LA,1,LA,0.6855345911949685,-218.0,180.0,0.6855345911949685,0.3571428571428571,4.0,NO,0,1,1,0,0,4.0,1,0,0
2023_16_NYG_PHI,2023,PHI,NYG,PHI,PHI,1,PHI,0.9,-900.0,600.0,0.9,0.1428571428571428,14.0,NYG,0,1,1,0,0,14.0,1,0,0
2023_16_SEA_TEN,2023,TEN,SEA,TEN,SEA,0,SEA,0.6240601503759399,140.0,-166.0,0.4166666666666667,0.6240601503759399,-3.0,TEN,1,0,1,0,0,3.0,1,1,0
2023_16_WAS_NYJ,2023,NYJ,WAS,NYJ,NYJ,1,NYJ,0.6240601503759399,-166.0,140.0,0.6240601503759399,0.4166666666666667,3.0,WAS,0,1,1,0,0,3.0,1,0,0
2023_17_ARI_PHI,2023,PHI,ARI,PHI,ARI,0,PHI,0.8823529411764706,-750.0,525.0,0.8823529411764706,0.16,12.0,PHI,1,0,1,0,0,12.0,0,1,0
2023_17_ATL_CHI,2023,CHI,ATL,CHI,CHI,1,CHI,0.6078431372549019,-155.0,130.0,0.6078431372549019,0.4347826086956521,3.0,ATL,0,1,1,0,0,3.0,1,0,0
2023_17_CAR_JAX,2023,JAX,CAR,JAX,JAX,1,JAX,0.6575342465753424,-192.0,160.0,0.6575342465753424,0.3846153846153846,3.5,JAX,1,0,1,0,0,3.5,1,1,1
2023_17_CIN_KC,2023,KC,CIN,KC,KC,1,KC,0.7752808988764045,-345.0,275.0,0.7752808988764045,0.2666666666666666,7.5,CIN,0,1,1,0,0,7.5,1,0,0
2023_17_DET_DAL,2023,DAL,DET,DAL,DAL,1,DAL,0.7041420118343196,-238.0,195.0,0.7041420118343196,0.3389830508474576,5.5,DET,0,1,1,0,0,5.5,1,0,0
2023_17_GB_MIN,2023,MIN,GB,GB,GB,1,MIN,0.5283018867924528,-112.0,-108.0,0.5283018867924528,0.5192307692307693,1.0,GB,0,1,0,1,1,1.0,0,1,1
2023_17_LAC_DEN,2023,DEN,LAC,DEN,DEN,1,DEN,0.6644295302013423,-198.0,164.0,0.6644295302013423,0.3787878787878788,3.5,LAC,0,1,1,0,0,3.5,1,0,0
2023_17_LA_NYG,2023,NYG,LA,LA,LA,1,LA,0.7487437185929648,240.0,-298.0,0.2941176470588235,0.7487437185929648,-6.0,LA,0,1,0,1,0,6.0,1,1,1
2023_17_LV_IND,2023,IND,LV,IND,IND,1,IND,0.6428571428571429,-180.0,150.0,0.6428571428571429,0.4,3.5,IND,1,0,1,0,0,3.5,1,1,1
2023_17_MIA_BAL,2023,BAL,MIA,MIA,BAL,0,BAL,0.6428571428571429,-180.0,150.0,0.6428571428571429,0.4,3.0,MIA,0,1,0,1,0,3.0,1,1,0
2023_17_NE_BUF,2023,BUF,NE,NE,BUF,0,BUF,0.9230769230769232,-1200.0,750.0,0.9230769230769232,0.1176470588235294,15.0,NE,0,1,0,1,0,15.0,1,1,0
2023_17_NO_TB,2023,TB,NO,NO,NO,1,TB,0.5967741935483871,-148.0,124.0,0.5967741935483871,0.4464285714285714,2.5,NO,0,1,0,1,0,2.5,0,1,1
2023_17_NYJ_CLE,2023,CLE,NYJ,CLE,CLE,1,CLE,0.7752808988764045,-345.0,270.0,0.7752808988764045,0.2702702702702703,6.5,CLE,1,0,1,0,0,6.5,1,1,1
2023_17_PIT_SEA,2023,SEA,PIT,PIT,PIT,1,SEA,0.6923076923076923,-225.0,185.0,0.6923076923076923,0.3508771929824561,4.5,PIT,0,1,0,1,0,4.5,0,1,1
2023_17_SF_WAS,2023,WAS,SF,SF,SF,1,SF,0.9130434782608696,675.0,-1050.0,0.1290322580645161,0.9130434782608696,-14.0,SF,0,1,0,1,0,14.0,1,1,1
2023_17_TEN_HOU,2023,HOU,TEN,HOU,HOU,1,HOU,0.696969696969697,-230.0,190.0,0.696969696969697,0.3448275862068966,5.0,TEN,0,1,1,0,0,5.0,1,0,0
2023_18_ATL_NO,2023,NO,ATL,ATL,NO,0,NO,0.6363636363636364,-175.0,145.0,0.6363636363636364,0.4081632653061224,3.5,NO,1,0,0,1,0,3.5,1,0,1
2023_18_BUF_MIA,2023,MIA,BUF,MIA,BUF,0,BUF,0.6078431372549019,130.0,-155.0,0.4347826086956521,0.6078431372549019,-2.5,MIA,1,0,1,0,0,2.5,1,1,0
2023_18_CHI_GB,2023,GB,CHI,GB,GB,1,GB,0.5967741935483871,-148.0,124.0,0.5967741935483871,0.4464285714285714,2.5,CHI,0,1,1,0,0,2.5,1,0,0
2023_18_CLE_CIN,2023,CIN,CLE,CIN,CIN,1,CIN,0.782608695652174,-360.0,285.0,0.782608695652174,0.2597402597402597,7.5,CLE,0,1,1,0,0,7.5,1,0,0
2023_18_DAL_WAS,2023,WAS,DAL,DAL,DAL,1,DAL,0.8947368421052632,575.0,-850.0,0.1481481481481481,0.8947368421052632,-13.0,WAS,1,0,0,1,0,13.0,1,0,0
2023_18_DEN_LV,2023,LV,DEN,LV,LV,1,LV,0.6363636363636364,-175.0,145.0,0.6363636363636364,0.4081632653061224,3.5,DEN,0,1,1,0,0,3.5,1,0,0
2023_18_HOU_IND,2023,IND,HOU,HOU,HOU,1,HOU,0.5555555555555556,105.0,-125.0,0.4878048780487805,0.5555555555555556,-1.5,IND,1,0,0,1,1,1.5,1,0,0
2023_18_JAX_TEN,2023,TEN,JAX,TEN,TEN,1,JAX,0.6491228070175439,154.0,-185.0,0.3937007874015748,0.6491228070175439,-3.5,JAX,0,1,1,0,0,3.5,0,0,0
2023_18_KC_LAC,2023,LAC,KC,KC,KC,1,LAC,0.6491228070175439,-185.0,154.0,0.6491228070175439,0.3937007874015748,3.5,KC,0,1,0,1,0,3.5,0,1,1
2023_18_LA_SF,2023,SF,LA,SF,LA,0,SF,0.7101449275362319,-245.0,200.0,0.7101449275362319,0.3333333333333333,5.5,SF,1,0,1,0,0,5.5,0,1,0
2023_18_MIN_DET,2023,DET,MIN,DET,DET,1,DET,0.6721311475409836,-205.0,170.0,0.6721311475409836,0.3703703703703703,3.5,DET,1,0,1,0,0,3.5,1,1,1
2023_18_NYJ_NE,2023,NE,NYJ,NYJ,NYJ,1,NE,0.5867768595041323,-142.0,120.0,0.5867768595041323,0.4545454545454545,2.5,NE,1,0,0,1,0,2.5,0,0,0
2023_18_PHI_NYG,2023,NYG,PHI,NYG,NYG,1,PHI,0.7041420118343196,190.0,-238.0,0.3448275862068966,0.7041420118343196,-4.5,NYG,1,0,1,0,0,4.5,0,1,1
2023_18_PIT_BAL,2023,BAL,PIT,PIT,PIT,1,PIT,0.6078431372549019,130.0,-155.0,0.4347826086956521,0.6078431372549019,-3.0,PIT,0,1,0,1,0,3.0,1,1,1
2023_18_SEA_ARI,2023,ARI,SEA,SEA,SEA,1,SEA,0.6078431372549019,130.0,-155.0,0.4347826086956521,0.6078431372549019,-2.5,ARI,1,0,0,1,0,2.5,1,0,0
2024_01_ARI_BUF,2024,BUF,ARI,ARI,BUF,0,BUF,0.7560975609756098,-310.0,250.0,0.7560975609756098,0.2857142857142857,6.5,ARI,0,1,0,1,0,6.5,1,1,0
2024_01_BAL_KC,2024,KC,BAL,BAL,KC,0,KC,0.5967741935483871,-148.0,124.0,0.5967741935483871,0.4464285714285714,3.0,BAL,0,1,0,1,0,3.0,1,1,0
2024_01_CAR_NO,2024,NO,CAR,NO,NO,1,NO,0.6575342465753424,-192.0,160.0,0.6575342465753424,0.3846153846153846,3.5,NO,1,0,1,0,0,3.5,1,1,1
2024_01_DAL_CLE,2024,CLE,DAL,DAL,DAL,1,CLE,0.5652173913043478,-130.0,110.0,0.5652173913043478,0.4761904761904761,2.5,DAL,0,1,0,1,0,2.5,0,1,1
2024_01_DEN_SEA,2024,SEA,DEN,SEA,SEA,1,SEA,0.7354497354497355,-278.0,225.0,0.7354497354497355,0.3076923076923077,6.5,SEA,1,0,1,0,0,6.5,1,1,1
2024_01_GB_PHI,2024,PHI,GB,PHI,PHI,1,PHI,0.5652173913043478,-130.0,110.0,0.5652173913043478,0.4761904761904761,2.0,GB,0,1,1,0,0,2.0,1,0,0
2024_01_HOU_IND,2024,IND,HOU,IND,HOU,0,HOU,0.6078431372549019,130.0,-155.0,0.4347826086956521,0.6078431372549019,-3.0,IND,1,0,1,0,0,3.0,1,1,0
2024_01_JAX_MIA,2024,MIA,JAX,JAX,MIA,0,MIA,0.6428571428571429,-180.0,150.0,0.6428571428571429,0.4,3.5,MIA,1,0,0,1,0,3.5,1,0,1
2024_01_LA_DET,2024,DET,LA,DET,DET,1,DET,0.6923076923076923,-225.0,185.0,0.6923076923076923,0.3508771929824561,5.0,LA,0,1,1,0,0,5.0,1,0,0
2024_01_LV_LAC,2024,LAC,LV,LV,LAC,0,LAC,0.6078431372549019,-155.0,130.0,0.6078431372549019,0.4347826086956521,3.0,LAC,1,0,0,1,0,3.0,1,0,1
2024_01_MIN_NYG,2024,NYG,MIN,MIN,MIN,1,MIN,0.5348837209302325,-105.0,-115.0,0.5121951219512195,0.5348837209302325,-1.0,NYG,1,0,0,1,1,1.0,1,0,0
2024_01_NE_CIN,2024,CIN,NE,NE,NE,1,CIN,0.7894736842105263,-375.0,295.0,0.7894736842105263,0.2531645569620253,8.0,CIN,1,0,0,1,0,8.0,0,0,0
2024_01_NYJ_SF,2024,SF,NYJ,NYJ,SF,0,SF,0.6428571428571429,-180.0,150.0,0.6428571428571429,0.4,3.5,NYJ,0,1,0,1,0,3.5,1,1,0
2024_01_PIT_ATL,2024,ATL,PIT,ATL,PIT,0,ATL,0.6575342465753424,-192.0,160.0,0.6575342465753424,0.3846153846153846,4.0,ATL,1,0,1,0,0,4.0,0,1,0
2024_01_TEN_CHI,2024,CHI,TEN,TEN,CHI,0,CHI,0.6644295302013423,-198.0,164.0,0.6644295302013423,0.3787878787878788,4.0,TEN,0,1,0,1,0,4.0,1,1,0
2024_01_WAS_TB,2024,TB,WAS,TB,TB,1,TB,0.6644295302013423,-198.0,164.0,0.6644295302013423,0.3787878787878788,4.0,TB,1,0,1,0,0,4.0,1,1,1
2024_02_ATL_PHI,2024,PHI,ATL,PHI,ATL,0,PHI,0.726027397260274,-265.0,215.0,0.726027397260274,0.3174603174603174,5.5,PHI,1,0,1,0,0,5.5,0,1,0
2024_02_BUF_MIA,2024,MIA,BUF,BUF,BUF,1,MIA,0.574468085106383,-135.0,114.0,0.574468085106383,0.4672897196261682,2.5,MIA,1,0,0,1,0,2.5,0,0,0
2024_02_CHI_HOU,2024,HOU,CHI,HOU,HOU,1,HOU,0.7206703910614525,-258.0,210.0,0.7206703910614525,0.3225806451612903,6.0,HOU,1,0,1,0,0,6.0,1,1,1
2024_02_CIN_KC,2024,KC,CIN,CIN,KC,0,KC,0.7435897435897436,-290.0,235.0,0.7435897435897436,0.2985074626865671,6.5,CIN,0,1,0,1,0,6.5,1,1,0
2024_02_CLE_JAX,2024,JAX,CLE,CLE,CLE,1,JAX,0.6296296296296297,-170.0,142.0,0.6296296296296297,0.4132231404958678,3.0,JAX,1,0,0,1,0,3.0,0,0,0
2024_02_IND_GB,2024,GB,IND,GB,GB,1,IND,0.5867768595041323,120.0,-142.0,0.4545454545454545,0.5867768595041323,-3.0,GB,1,0,1,0,1,3.0,0,1,1
2024_02_LAC_CAR,2024,CAR,LAC,LAC,LAC,1,LAC,0.6923076923076923,185.0,-225.0,0.3508771929824561,0.6923076923076923,-5.0,LAC,0,1,0,1,0,5.0,1,1,1
2024_02_LA_ARI,2024,ARI,LA,ARI,ARI,1,LA,0.5283018867924528,-108.0,-112.0,0.5192307692307693,0.5283018867924528,-1.0,LA,0,1,1,0,1,1.0,0,0,0
2024_02_LV_BAL,2024,BAL,LV,BAL,LV,0,BAL,0.8198198198198198,-455.0,350.0,0.8198198198198198,0.2222222222222222,9.0,LV,0,1,1,0,0,9.0,0,0,1
2024_02_NO_DAL,2024,DAL,NO,NO,NO,1,DAL,0.7435897435897436,-290.0,235.0,0.7435897435897436,0.2985074626865671,6.5,NO,0,1,0,1,0,6.5,0,1,1
2024_02_NYG_WAS,2024,WAS,NYG,NYG,WAS,0,WAS,0.5555555555555556,-125.0,105.0,0.5555555555555556,0.4878048780487805,1.5,WAS,1,0,0,1,0,1.5,1,0,1
2024_02_NYJ_TEN,2024,TEN,NYJ,TEN,NYJ,0,NYJ,0.6428571428571429,150.0,-180.0,0.4,0.6428571428571429,-3.5,TEN,1,0,1,0,0,3.5,1,1,0
2024_02_PIT_DEN,2024,DEN,PIT,PIT,PIT,1,PIT,0.6078431372549019,130.0,-155.0,0.4347826086956521,0.6078431372549019,-3.0,DEN,1,0,0,1,0,3.0,1,0,0
2024_02_SEA_NE,2024,NE,SEA,NE,SEA,0,SEA,0.6296296296296297,142.0,-170.0,0.4132231404958678,0.6296296296296297,-3.5,NE,1,0,1,0,0,3.5,1,1,0
2024_02_SF_MIN,2024,MIN,SF,MIN,MIN,1,SF,0.6855345911949685,180.0,-218.0,0.3571428571428571,0.6855345911949685,-4.5,SF,0,1,1,0,0,4.5,0,0,0
2024_02_TB_DET,2024,DET,TB,TB,TB,1,DET,0.7894736842105263,-375.0,295.0,0.7894736842105263,0.2531645569620253,7.5,TB,0,1,0,1,0,7.5,0,1,1
2024_03_BAL_DAL,2024,DAL,BAL,BAL,BAL,1,BAL,0.5454545454545454,100.0,-120.0,0.5,0.5454545454545454,-1.5,DAL,1,0,0,1,1,1.5,1,0,0
2024_03_CAR_LV,2024,LV,CAR,CAR,CAR,1,LV,0.7101449275362319,-245.0,200.0,0.7101449275362319,0.3333333333333333,5.5,CAR,0,1,0,1,0,5.5,0,1,1
2024_03_CHI_IND,2024,IND,CHI,IND,IND,1,IND,0.5555555555555556,-125.0,105.0,0.5555555555555556,0.4878048780487805,1.5,CHI,0,1,1,0,0,1.5,1,0,0
2024_03_DEN_TB,2024,TB,DEN,DEN,DEN,1,TB,0.7101449275362319,-245.0,200.0,0.7101449275362319,0.3333333333333333,6.0,DEN,0,1,0,1,0,6.0,0,1,1
2024_03_DET_ARI,2024,ARI,DET,DET,DET,1,DET,0.5967741935483871,124.0,-148.0,0.4464285714285714,0.5967741935483871,-3.0,DET,0,1,0,1,0,3.0,1,1,1
2024_03_GB_TEN,2024,TEN,GB,GB,GB,1,TEN,0.6183206106870229,-162.0,136.0,0.6183206106870229,0.423728813559322,3.0,GB,0,1,0,1,0,3.0,0,1,1
2024_03_HOU_MIN,2024,MIN,HOU,MIN,MIN,1,HOU,0.574468085106383,114.0,-135.0,0.4672897196261682,0.574468085106383,-2.0,HOU,0,1,1,0,1,2.0,0,0,0
2024_03_JAX_BUF,2024,BUF,JAX,BUF,BUF,1,BUF,0.6855345911949685,-218.0,180.0,0.6855345911949685,0.3571428571428571,4.0,BUF,1,0,1,0,0,4.0,1,1,1
2024_03_KC_ATL,2024,ATL,KC,ATL,KC,0,KC,0.6296296296296297,142.0,-170.0,0.4132231404958678,0.6296296296296297,-3.0,ATL,1,0,1,0,0,3.0,1,1,0
2024_03_LAC_PIT,2024,PIT,LAC,LAC,PIT,0,PIT,0.5967741935483871,-148.0,124.0,0.5967741935483871,0.4464285714285714,3.0,LAC,0,1,0,1,0,3.0,1,1,0
2024_03_MIA_SEA,2024,SEA,MIA,SEA,SEA,1,SEA,0.6721311475409836,-205.0,170.0,0.6721311475409836,0.3703703703703703,4.0,SEA,1,0,1,0,0,4.0,1,1,1
2024_03_NE_NYJ,2024,NYJ,NE,NYJ,NYJ,1,NYJ,0.7402597402597403,-285.0,230.0,0.7402597402597403,0.303030303030303,6.5,NYJ,1,0,1,0,0,6.5,1,1,1
2024_03_NYG_CLE,2024,CLE,NYG,CLE,NYG,0,CLE,0.7297297297297297,-270.0,220.0,0.7297297297297297,0.3125,6.5,NYG,0,1,1,0,0,6.5,0,0,1
2024_03_PHI_NO,2024,NO,PHI,PHI,PHI,1,NO,0.5867768595041323,-142.0,120.0,0.5867768595041323,0.4545454545454545,2.5,NO,1,0,0,1,0,2.5,0,0,0
2024_03_SF_LA,2024,LA,SF,SF,LA,0,SF,0.7206703910614525,210.0,-258.0,0.3225806451612903,0.7206703910614525,-6.0,SF,0,1,0,1,0,6.0,0,1,0
2024_03_WAS_CIN,2024,CIN,WAS,CIN,WAS,0,CIN,0.7802197802197802,-355.0,280.0,0.7802197802197802,0.2631578947368421,7.5,CIN,1,0,1,0,0,7.5,0,1,0
2024_04_BUF_BAL,2024,BAL,BUF,BAL,BAL,1,BAL,0.574468085106383,-135.0,114.0,0.574468085106383,0.4672897196261682,2.5,BUF,0,1,1,0,0,2.5,1,0,0
2024_04_CIN_CAR,2024,CAR,CIN,CIN,CIN,1,CIN,0.6721311475409836,170.0,-205.0,0.3703703703703703,0.6721311475409836,-4.5,CAR,1,0,0,1,0,4.5,1,0,0
2024_04_CLE_LV,2024,LV,CLE,CLE,LV,0,CLE,0.574468085106383,114.0,-135.0,0.4672897196261682,0.574468085106383,-2.5,CLE,0,1,0,1,1,2.5,0,1,0
2024_04_DAL_NYG,2024,NYG,DAL,DAL,DAL,1,DAL,0.7142857142857143,205.0,-250.0,0.3278688524590163,0.7142857142857143,-5.5,DAL,0,1,0,1,0,5.5,1,1,1
2024_04_DEN_NYJ,2024,NYJ,DEN,DEN,DEN,1,NYJ,0.8095238095238095,-425.0,330.0,0.8095238095238095,0.2325581395348837,7.5,NYJ,1,0,0,1,0,7.5,0,0,0
2024_04_JAX_HOU,2024,HOU,JAX,JAX,HOU,0,HOU,0.7041420118343196,-238.0,195.0,0.7041420118343196,0.3389830508474576,5.5,JAX,0,1,0,1,0,5.5,1,1,0
2024_04_KC_LAC,2024,LAC,KC,LAC,KC,0,KC,0.7752808988764045,275.0,-345.0,0.2666666666666666,0.7752808988764045,-7.5,KC,0,1,1,0,0,7.5,1,0,1
2024_04_LA_CHI,2024,CHI,LA,CHI,CHI,1,CHI,0.6183206106870229,-162.0,136.0,0.6183206106870229,0.423728813559322,3.0,CHI,1,0,1,0,0,3.0,1,1,1
2024_04_MIN_GB,2024,GB,MIN,MIN,MIN,1,GB,0.574468085106383,-135.0,114.0,0.574468085106383,0.4672897196261682,2.5,MIN,0,1,0,1,0,2.5,0,1,1
2024_04_NE_SF,2024,SF,NE,SF,SF,1,SF,0.8461538461538461,-550.0,410.0,0.8461538461538461,0.196078431372549,10.5,NE,0,1,1,0,0,10.5,1,0,0
2024_04_NO_ATL,2024,ATL,NO,ATL,ATL,1,ATL,0.5867768595041323,-142.0,120.0,0.5867768595041323,0.4545454545454545,2.5,ATL,1,0,1,0,0,2.5,1,1,1
2024_04_PHI_TB,2024,TB,PHI,TB,TB,1,PHI,0.5348837209302325,-105.0,-115.0,0.5121951219512195,0.5348837209302325,-1.0,TB,1,0,1,0,1,1.0,0,1,1
2024_04_PIT_IND,2024,IND,PIT,IND,IND,1,PIT,0.5652173913043478,110.0,-130.0,0.4761904761904761,0.5652173913043478,-2.5,IND,1,0,1,0,1,2.5,0,1,1
2024_04_SEA_DET,2024,DET,SEA,DET,DET,1,DET,0.6491228070175439,-185.0,154.0,0.6491228070175439,0.3937007874015748,3.5,DET,1,0,1,0,0,3.5,1,1,1
2024_04_TEN_MIA,2024,MIA,TEN,TEN,TEN,1,MIA,0.574468085106383,-135.0,114.0,0.574468085106383,0.4672897196261682,2.5,TEN,0,1,0,1,0,2.5,0,1,1
2024_04_WAS_ARI,2024,ARI,WAS,ARI,WAS,0,ARI,0.6428571428571429,-180.0,150.0,0.6428571428571429,0.4,3.5,ARI,1,0,1,0,0,3.5,0,1,0
2024_05_ARI_SF,2024,SF,ARI,ARI,ARI,1,SF,0.7647058823529411,-325.0,260.0,0.7647058823529411,0.2777777777777778,7.0,SF,1,0,0,1,0,7.0,0,0,0
2024_05_BAL_CIN,2024,CIN,BAL,BAL,BAL,1,BAL,0.5967741935483871,124.0,-148.0,0.4464285714285714,0.5967741935483871,-2.5,BAL,0,1,0,1,0,2.5,1,1,1
2024_05_BUF_HOU,2024,HOU,BUF,HOU,HOU,1,HOU,0.5412844036697247,-118.0,-102.0,0.5412844036697247,0.504950495049505,1.0,BUF,0,1,1,0,1,1.0,1,0,0
2024_05_CAR_CHI,2024,CHI,CAR,CAR,CHI,0,CHI,0.6644295302013423,-198.0,164.0,0.6644295302013423,0.3787878787878788,4.0,CAR,0,1,0,1,0,4.0,1,1,0
2024_05_CLE_WAS,2024,WAS,CLE,WAS,WAS,1,WAS,0.6078431372549019,-155.0,130.0,0.6078431372549019,0.4347826086956521,3.0,CLE,0,1,1,0,0,3.0,1,0,0
2024_05_DAL_PIT,2024,PIT,DAL,PIT,DAL,0,PIT,0.574468085106383,-135.0,114.0,0.574468085106383,0.4672897196261682,2.5,DAL,0,1,1,0,0,2.5,0,0,1
2024_05_GB_LA,2024,LA,GB,GB,GB,1,GB,0.6078431372549019,130.0,-155.0,0.4347826086956521,0.6078431372549019,-3.0,GB,0,1,0,1,0,3.0,1,1,1
2024_05_IND_JAX,2024,JAX,IND,IND,JAX,0,JAX,0.6491228070175439,-185.0,154.0,0.6491228070175439,0.3937007874015748,3.5,IND,0,1,0,1,0,3.5,1,1,0
2024_05_LV_DEN,2024,DEN,LV,LV,DEN,0,DEN,0.6078431372549019,-155.0,130.0,0.6078431372549019,0.4347826086956521,3.0,LV,0,1,0,1,0,3.0,1,1,0
2024_05_MIA_NE,2024,NE,MIA,NE,MIA,0,MIA,0.5652173913043478,110.0,-130.0,0.4761904761904761,0.5652173913043478,-2.0,MIA,0,1,1,0,1,2.0,1,0,1
2024_05_NO_KC,2024,KC,NO,KC,KC,1,KC,0.696969696969697,-230.0,190.0,0.696969696969697,0.3448275862068966,5.5,NO,0,1,1,0,0,5.5,1,0,0
2024_05_NYG_SEA,2024,SEA,NYG,SEA,NYG,0,SEA,0.7560975609756098,-310.0,250.0,0.7560975609756098,0.2857142857142857,7.0,SEA,1,0,1,0,0,7.0,0,1,0
2024_05_NYJ_MIN,2024,MIN,NYJ,MIN,MIN,1,MIN,0.5867768595041323,-142.0,120.0,0.5867768595041323,0.4545454545454545,2.5,NYJ,0,1,1,0,0,2.5,1,0,0
